,Capacity(mAh),dU/dQ(V/mAh)
0,20.31556570543077,0.002514405190967041
1,21.31556570543077,0.002519026445284385
2,22.31556570543077,0.0025118871395152643
3,23.31556570543077,0.0025028994610160585
4,24.31556570543077,0.0024960999333694736
5,25.31556570543077,0.0024881804899911653
6,26.31556570543077,0.0024793641303296273
7,27.31556570543077,0.0024698987022452744
8,28.31556570543077,0.002459277854840355
9,29.31556570543077,0.002447502063682363
10,30.31556570543077,0.002434398580793356
11,31.31556570543077,0.0024196075245126345
12,32.31556570543077,0.0024027791281467717
13,33.31556570543077,0.002383970409127653
14,34.31556570543077,0.002363575491933501
15,35.31556570543077,0.002341399339779191
16,36.31556570543077,0.0023172764798266013
17,37.31556570543077,0.0022917478851921546
18,38.31556570543077,0.0022652088998363204
19,39.31556570543077,0.0022377194187418
20,40.31556570543077,0.0022094294272885246
21,41.31556570543077,0.0021805687959290405
22,42.31556570543077,0.0021512025466911442
23,43.31556570543077,0.0021213532409063316
24,44.31556570543077,0.002091586581334425
25,45.31556570543077,0.002062669250718241
26,46.31556570543077,0.0020346082059934114
27,47.31556570543077,0.0020070063743619256
28,48.31556570543077,0.0019797350232947457
29,49.31556570543077,0.0019528848893644805
30,50.31556570543077,0.0019265801639212503
31,51.31556570543077,0.0019009819439914897
32,52.31556570543077,0.001876196641116409
33,53.31556570543077,0.0018521661898199893
34,54.31556570543077,0.0018287969869883426
35,55.31556570543077,0.0018059306997049646
36,56.31556570543077,0.0017833706453391188
37,57.31556570543077,0.0017609599877010738
38,58.31556570543077,0.0017386459588407083
39,59.31556570543077,0.0017164019181042714
40,60.31556570543077,0.001694385180295437
41,61.31556570543077,0.0016729188435831727
42,62.31556570543077,0.0016522525521212924
43,63.31556570543077,0.001632168644818906
44,64.31556570543077,0.0016122790403183202
45,65.31556570543077,0.0015923046272707216
46,66.31556570543077,0.0015724397012152795
47,67.31556570543077,0.001553006793809868
48,68.31556570543077,0.0015342258872258104
49,69.31556570543077,0.0015159020309441391
50,70.31556570543077,0.0014977353462791916
51,71.31556570543077,0.0014794766028792357
52,72.31556570543077,0.0014612688663908603
53,73.31556570543077,0.0014434383184375502
54,74.31556570543077,0.0014262996437960735
55,75.31556570543077,0.001409897993038274
56,76.31556570543077,0.0013940189424276287
57,77.31556570543077,0.0013784375322967194
58,78.31556570543077,0.0013629727399264006
59,79.31556570543077,0.001347684970828553
60,80.31556570543077,0.0013327171196869554
61,81.31556570543077,0.0013182121129755222
62,82.31556570543077,0.0013042575239634931
63,83.31556570543077,0.0012907755180401647
64,84.31556570543077,0.0012776574983607168
65,85.31556570543077,0.0012647948680803297
66,86.31556570543077,0.0012521051883143894
67,87.31556570543077,0.0012396280141565858
68,88.31556570543077,0.0012274384366800098
69,89.31556570543077,0.001215611551042224
70,90.31556570543077,0.0012042175792364622
71,91.31556570543077,0.0011932518691264908
72,92.31556570543077,0.0011826511126496438
73,93.31556570543077,0.0011723504329362183
74,94.31556570543077,0.0011622849531165106
75,95.31556570543077,0.0011523968064327793
76,96.31556570543077,0.001142682663396556
77,97.31556570543077,0.0011331647481897388
78,98.31556570543077,0.001123865431321311
79,99.31556570543077,0.001114807083300257
80,100.31556570543077,0.0011060095732130732
81,101.31556570543077,0.00109746715042391
82,102.31556570543077,0.0010891590423555777
83,103.31556570543077,0.0010810642858226304
84,104.31556570543077,0.0010731619176396225
85,105.31556570543077,0.001065431015369361
86,106.31556570543077,0.0010578595270086583
87,107.31556570543077,0.0010504553067306307
88,108.31556570543077,0.0010432289200684132
89,109.31556570543077,0.001036190932555141
90,110.31556570543077,0.001029351909723949
91,111.31556570543077,0.0010227221993062152
92,112.31556570543077,0.0010163013231700914
93,113.31556570543077,0.0010100731991929664
94,114.31556570543077,0.001004020531605
95,115.31556570543077,0.0009981260246363526
96,116.31556570543077,0.0009923723825171842
97,117.31556570543077,0.0009867423094776539
98,118.31556570543077,0.0009812207245948963
99,119.31556570543077,0.0009758025177603439
100,120.31556570543077,0.0009704853834217628
101,121.31556570543077,0.000965267016179257
102,122.31556570543077,0.00096014511063293
103,123.31556570543077,0.0009551173613828865
104,124.31556570543077,0.0009501814934308873
105,125.31556570543077,0.0009453383117542833
106,126.31556570543077,0.0009405943054568107
107,127.31556570543077,0.0009359565770041114
108,128.31556570543077,0.0009314322288618283
109,129.31556570543077,0.0009270283634956031
110,130.31556570543077,0.0009227520833710784
111,131.31556570543077,0.0009186104099127999
112,132.31556570543077,0.000914602992250569
113,133.31556570543077,0.0009107163131100104
114,134.31556570543077,0.0009069354917139643
115,135.31556570543077,0.0009032456472852714
116,136.31556570543077,0.000899631899046772
117,137.31556570543077,0.0008960793662213065
118,138.31556570543077,0.0008925731680317154
119,139.31556570543077,0.0008890993784123726
120,140.31556570543077,0.0008856557753136872
121,141.31556570543077,0.0008822479854890801
122,142.31556570543077,0.0008788817805610831
123,143.31556570543077,0.000875562932152227
124,144.31556570543077,0.0008722972118850435
125,145.31556570543077,0.0008690903913820637
126,146.31556570543077,0.0008659482422658187
127,147.31556570543077,0.0008628749375290204
128,148.31556570543077,0.0008598671227141999
129,149.31556570543077,0.0008569192298158147
130,150.31556570543077,0.0008540256905260764
131,151.31556570543077,0.0008511809365371964
132,152.31556570543077,0.0008483793995413861
133,153.31556570543077,0.0008456155112308573
134,154.31556570543077,0.0008428837032978215
135,155.31556570543077,0.000840178969530831
136,156.31556570543077,0.000837499643818109
137,157.31556570543077,0.0008348452889235618
138,158.31556570543077,0.0008322154695187059
139,159.31556570543077,0.0008296097502750587
140,160.31556570543077,0.0008270276958641375
141,161.31556570543077,0.0008244688709574593
142,162.31556570543077,0.0008219328402265415
143,163.31556570543077,0.0008194192906233537
144,164.31556570543077,0.0008169290448728948
145,165.31556570543077,0.0008144635422509248
146,166.31556570543077,0.0008120242281564022
147,167.31556570543077,0.0008096125479882856
148,168.31556570543077,0.0008072299471455338
149,169.31556570543077,0.000804877871027105
150,170.31556570543077,0.000802557765031958
151,171.31556570543077,0.0008002709698695466
152,172.31556570543077,0.0007980161894678935
153,173.31556570543077,0.0007957893571522088
154,174.31556570543077,0.0007935862747733577
155,175.31556570543077,0.0007914027441822057
156,176.31556570543077,0.0007892345672296179
157,177.31556570543077,0.0007870775457664593
158,178.31556570543077,0.0007849274816435959
159,179.31556570543077,0.0007827801767118923
160,180.31556570543077,0.0007806319196996753
161,181.31556570543077,0.0007784824109759052
162,182.31556570543077,0.0007763328099028493
163,183.31556570543077,0.0007741842813490905
164,184.31556570543077,0.0007720379901832112
165,185.31556570543077,0.000769895101273795
166,186.31556570543077,0.0007677567794894243
167,187.31556570543077,0.000765624189698682
168,188.31556570543077,0.0007634984967914435
169,189.31556570543077,0.0007613808688897805
170,190.31556570543077,0.000759272480781098
171,191.31556570543077,0.0007571745080756747
172,192.31556570543077,0.0007550881263837894
173,193.31556570543077,0.0007530145113157208
174,194.31556570543077,0.0007509548384817475
175,195.31556570543077,0.0007489102834921487
176,196.31556570543077,0.0007468820219572027
177,197.31556570543077,0.0007448711245161162
178,198.31556570543077,0.0007428764708499398
179,199.31556570543077,0.0007408948670320775
180,200.31556570543077,0.0007389230376572605
181,201.31556570543077,0.00073695770732022
182,202.31556570543077,0.0007349956006156873
183,203.31556570543077,0.0007330334421383932
184,204.31556570543077,0.0007310679564830692
185,205.31556570543077,0.0007290958682444465
