,Voltage(V),dQ/dV(mAh/V)
148,3.7446030999999844,4344.612885600684
149,3.7496030999999843,4340.177994391049
150,3.754603099999984,4313.1128845098365
151,3.759603099999984,4263.891426855313
152,3.764603099999984,4191.732945467984
153,3.769603099999984,4117.908463018166
154,3.774603099999984,4042.1347743034034
155,3.7796030999999837,3969.129399594339
156,3.7846030999999836,3897.375548361496
157,3.7896030999999835,3827.288527677474
158,3.7946030999999834,3764.0627933989917
159,3.7996030999999832,3696.298558125805
160,3.804603099999983,3637.3333530296954
161,3.809603099999983,3582.394148489446
162,3.814603099999983,3533.7668960626957
163,3.819603099999983,3493.5434972963358
164,3.8246030999999827,3458.0440805414105
165,3.8296030999999826,3428.20072953246
166,3.8346030999999825,3405.447028984095
167,3.8396030999999824,3385.6687446560295
168,3.8446030999999823,3370.642480892327
