,Voltage(V),dQ/dV(mAh/V)
0,3.2061453,30.966314162673157
1,3.2111453,36.29693522842067
2,3.2161453,42.92109020979456
3,3.2211453,50.36098046792247
4,3.2261452999999998,58.566330069347465
5,3.2311452999999997,67.11673297104089
6,3.2361452999999996,75.77959826106522
7,3.2411452999999995,84.1647337062384
8,3.2461452999999993,92.66718489452246
9,3.2511452999999992,100.51581781587024
10,3.256145299999999,107.83697238530911
11,3.261145299999999,114.68387918009898
12,3.266145299999999,121.18586573155062
13,3.271145299999999,127.63774104701852
14,3.2761452999999987,133.92874340132107
15,3.2811452999999986,139.9480955370774
16,3.2861452999999985,145.93370646723574
17,3.2911452999999984,151.76489496905407
18,3.2961452999999983,157.55117942432625
19,3.301145299999998,163.28183853573174
20,3.306145299999998,168.97849428064856
21,3.311145299999998,174.7296164975872
22,3.316145299999998,180.47944206562272
23,3.3211452999999977,186.2799170963789
24,3.3261452999999976,192.15458276731982
25,3.3311452999999975,198.08544601393447
26,3.3361452999999974,204.04385141213197
27,3.3411452999999973,210.11533956964183
28,3.346145299999997,216.28025114474832
29,3.351145299999997,222.54837692909504
30,3.356145299999997,228.8837659721255
31,3.361145299999997,235.34452790980023
32,3.366145299999997,241.97189865892693
33,3.3711452999999967,248.7150215320915
34,3.3761452999999966,255.57951910503758
35,3.3811452999999965,262.7141668079535
36,3.3861452999999964,270.1081395173933
37,3.3911452999999963,277.65488181689534
38,3.396145299999996,285.3324811072054
39,3.401145299999996,293.26102126652495
40,3.406145299999996,301.4966130045629
41,3.411145299999996,310.01081120795584
42,3.4161452999999957,318.8681183972544
43,3.4211452999999956,328.144542483587
44,3.4261452999999955,337.7922423691031
45,3.4311452999999954,348.0162325425418
46,3.4361452999999953,358.683376088819
47,3.441145299999995,370.03663243674765
48,3.446145299999995,381.9277667462846
49,3.451145299999995,394.62505438728124
50,3.456145299999995,408.0977013655544
51,3.4611452999999948,422.384067711466
52,3.4661452999999947,437.68498079015626
53,3.4711452999999945,453.65981837489045
54,3.4761452999999944,470.85348113978483
55,3.4811452999999943,489.398459812574
56,3.4861452999999942,509.5874953950346
57,3.491145299999994,531.9050619495462
58,3.496145299999994,556.7786603063272
59,3.501145299999994,584.8384424134346
60,3.506145299999994,616.7978054983646
61,3.5111452999999937,653.4791251632147
62,3.5161452999999936,696.4880097846143
63,3.5211452999999935,746.519094581495
64,3.5261452999999934,803.9358787746645
65,3.5311452999999933,871.6047288046842
66,3.536145299999993,950.0286636619751
67,3.541145299999993,1037.8089761274603
68,3.546145299999993,1135.441158450515
69,3.551145299999993,1240.8633677497787
70,3.5561452999999927,1351.0009028416139
71,3.5611452999999926,1463.4416194519556
72,3.5661452999999925,1572.8201359050006
73,3.5711452999999924,1677.4156913128393
74,3.5761452999999923,1776.3601434844518
75,3.581145299999992,1866.406445216672
76,3.586145299999992,1948.1678152636396
77,3.591145299999992,2021.8065040592585
78,3.596145299999992,2087.5602715097198
79,3.6011452999999918,2146.586812444028
80,3.6061452999999917,2200.384014189965
81,3.6111452999999916,2250.9414651928437
82,3.6161452999999915,2299.976437193218
83,3.6211452999999914,2348.5219237614356
84,3.6261452999999912,2398.1288776347465
85,3.631145299999991,2449.3198469498147
86,3.636145299999991,2501.862410922256
87,3.641145299999991,2556.7855458164663
88,3.646145299999991,2614.442330465124
89,3.6511452999999907,2675.9058945539714
90,3.6561452999999906,2742.5916885977304
91,3.6611452999999905,2814.5725261224043
92,3.6661452999999904,2892.8738646536626
93,3.6711452999999903,2976.785709371244
94,3.67614529999999,3063.0209907701724
95,3.68114529999999,3148.689465746677
96,3.68614529999999,3231.5232083737064
97,3.69114529999999,3310.2379640920913
98,3.6961452999999898,3383.7719817924467
99,3.7011452999999896,3452.316426730078
100,3.7061452999999895,3517.287564582605
101,3.7111452999999894,3577.666104631712
102,3.7161452999999893,3634.0306826133697
103,3.721145299999989,3686.3208180748957
104,3.726145299999989,3733.842122762953
105,3.731145299999989,3775.993681471197
106,3.736145299999989,3812.347376377148
107,3.741145299999989,3842.6086341927025
108,3.7461452999999887,3866.6675339138988
109,3.7511452999999886,3884.6230898022977
110,3.7561452999999885,3896.39709315486
111,3.7611452999999884,3902.372633202567
112,3.7661452999999883,3903.171043290227
113,3.771145299999988,3899.857487453427
114,3.776145299999988,3892.4510022038307
115,3.781145299999988,3881.2846624614763
116,3.786145299999988,3867.57368245679
117,3.7911452999999877,3851.470771309426
118,3.7961452999999876,3833.6502597735603
119,3.8011452999999875,3814.5439433355536
120,3.8061452999999874,3794.04367208291
121,3.8111452999999873,3773.035962219279
122,3.816145299999987,3751.0999998353973
123,3.821145299999987,3728.628565076606
124,3.826145299999987,3705.242196736518
125,3.831145299999987,3681.048999108594
126,3.8361452999999868,3655.853195010765
127,3.8411452999999867,3630.6073198964095
128,3.8461452999999866,3605.257076038996
129,3.8511452999999864,3580.372866070175
130,3.8561452999999863,3555.5417406976812
131,3.8611452999999862,3530.8764133445893
132,3.866145299999986,3506.607496006901
133,3.871145299999986,3482.514179628017
134,3.876145299999986,3458.2316563148274
135,3.881145299999986,3433.808878317957
136,3.8861452999999857,3408.6786981754017
137,3.8911452999999856,3383.0125681553045
138,3.8961452999999855,3357.4612923894533
139,3.9011452999999854,3332.7756011859656
140,3.9061452999999853,3308.207047038731
141,3.911145299999985,3284.732118880077
142,3.916145299999985,3263.243252288263
143,3.921145299999985,3244.2500489680706
144,3.926145299999985,3229.1744302524003
145,3.9311452999999847,3219.4457395946365
146,3.9361452999999846,3216.4770247916845
147,3.9411452999999845,3222.1440829821126
148,3.9461452999999844,3238.5823052402448
149,3.9511452999999843,3267.498719961613
150,3.956145299999984,3309.4549670020274
151,3.961145299999984,3364.592320918508
152,3.966145299999984,3431.9887346909536
153,3.971145299999984,3508.231152196521
154,3.976145299999984,3589.2001718081465
155,3.9811452999999837,3672.286979372743
156,3.9861452999999836,3753.6893608488385
157,3.9911452999999835,3828.210682961394
158,3.9961452999999834,3894.652759945011
159,4.001145299999983,3953.404062579226
160,4.006145299999983,4003.338715158015
161,4.011145299999983,4046.7327316887404
162,4.016145299999983,4085.639369493622
163,4.021145299999983,4122.0726091794495
164,4.026145299999983,4158.593017890389
165,4.031145299999983,4196.7150254883545
166,4.0361452999999825,4237.001712686536
167,4.041145299999982,4281.306615548733
168,4.046145299999982,4329.321336067961
169,4.051145299999982,4380.956850316306
170,4.056145299999982,4434.240836901748
171,4.061145299999982,4487.643503793209
172,4.066145299999982,4538.049047806778
173,4.071145299999982,4582.034135896095
174,4.076145299999982,4615.790030197743
175,4.0811452999999815,4637.170038951887
176,4.086145299999981,4643.168440273452
177,4.091145299999981,4634.403171533146
178,4.096145299999981,4611.56368538177
179,4.101145299999981,4575.938877326358
180,4.106145299999981,4530.2337718622275
181,4.111145299999981,4475.698176397648
182,4.116145299999981,4413.453384608745
183,4.121145299999981,4346.465856107284
184,4.126145299999981,4274.915271663896
185,4.1311452999999805,4200.426349315101
186,4.13614529999998,4123.438628924457
187,4.14114529999998,4044.747641254816
188,4.14614529999998,3964.115355683258
189,4.15114529999998,3883.551717320961
190,4.15614529999998,3802.271699433136
191,4.16114529999998,3724.395546323167
192,4.16614529999998,3657.0125078544843
193,4.17114529999998,3596.0265600622197
194,4.1761452999999795,3549.2482560855638
195,4.181145299999979,3519.918253309832
196,4.186145299999979,3509.9183083255566
197,4.191145299999979,3518.0853743962607
198,4.196145299999979,3540.518736912893
