,Voltage(V),dQ/dV(mAh/V)
137,3.961456599999986,3094.0719526469425
138,3.9664565999999857,3109.9447597009994
139,3.9714565999999856,3125.9922457043685
140,3.9764565999999855,3145.3904429894787
141,3.9814565999999854,3166.5928672151626
142,3.9864565999999853,3189.5662493730165
143,3.991456599999985,3215.0315348312292
144,3.996456599999985,3241.778559331375
145,4.001456599999985,3269.125661797435
146,4.006456599999985,3294.6642081931827
147,4.011456599999985,3319.5364272719066
148,4.016456599999985,3342.6278212457714
149,4.0214565999999845,3362.1263434749517
150,4.026456599999984,3377.0890086402032
151,4.031456599999984,3388.6969652199095
152,4.036456599999984,3393.5317395330326
153,4.041456599999984,3393.2092726852575
154,4.046456599999984,3383.9979015271447
155,4.051456599999984,3369.0708830657773
156,4.056456599999984,3346.333389256142
157,4.061456599999984,3318.669516767708
158,4.0664565999999835,3286.8336055057325
159,4.071456599999983,3250.669398278223
160,4.076456599999983,3208.651983737817
161,4.081456599999983,3165.8765906464846
162,4.086456599999983,3118.9518470853645
163,4.091456599999983,3073.6690660135855
164,4.096456599999983,3025.8993658148843
165,4.101456599999983,2981.0233471118577
166,4.106456599999983,2934.9100213925726
167,4.111456599999983,2891.53736674424
168,4.1164565999999825,2848.641582064632
169,4.121456599999982,2807.998642195246
170,4.126456599999982,2769.556934072498
171,4.131456599999982,2733.4078136484377
172,4.136456599999982,2700.983402132421
173,4.141456599999982,2671.4766949978175
174,4.146456599999982,2646.635337532524
175,4.151456599999982,2625.6255707944897
176,4.156456599999982,2609.890134950797
177,4.1614565999999815,2599.124022900751
178,4.166456599999981,2592.8757165222305
179,4.171456599999981,2591.331382314281
180,4.176456599999981,2594.202924970776
181,4.181456599999981,2600.262727967264
182,4.186456599999981,2609.142759951972
183,4.191456599999981,2619.771599044902
