,Capacity(mAh),dU/dQ(V/mAh)
0,17.05170074808757,0.0030937674122698726
1,18.05170074808757,0.003055993579062688
2,19.05170074808757,0.003036733185217346
3,20.05170074808757,0.0030240063475685613
4,21.05170074808757,0.003010955760450987
5,22.05170074808757,0.002996918547806577
6,23.05170074808757,0.002982795818513169
7,24.05170074808757,0.002968665234679538
8,25.05170074808757,0.0029537875433110704
9,26.05170074808757,0.002937130207247942
10,27.05170074808757,0.0029184936688466177
11,28.05170074808757,0.0028982228019600086
12,29.05170074808757,0.0028768268697420512
13,30.05170074808757,0.0028537688905071806
14,31.05170074808757,0.002828503275607447
15,32.05170074808757,0.002801464493861572
16,33.05170074808757,0.0027731787967910167
17,34.05170074808757,0.0027440818486367353
18,35.05170074808757,0.002714298281734441
19,36.05170074808757,0.002683859293974326
20,37.05170074808757,0.002652832001247037
21,38.05170074808757,0.002621451875228254
22,39.05170074808757,0.002590184796397449
23,40.05170074808757,0.0025594904805856375
24,41.05170074808757,0.0025297539367667983
25,42.05170074808757,0.0025007506869530747
26,43.05170074808757,0.002471978711352716
27,44.05170074808757,0.0024437755416059754
28,45.05170074808757,0.0024167697110866627
29,46.05170074808757,0.002390671515832647
30,47.05170074808757,0.002364910570205573
31,48.05170074808757,0.0023396828585187423
32,49.05170074808757,0.0023154313670912603
33,50.05170074808757,0.002291852724656891
34,51.05170074808757,0.0022683276145820186
35,52.05170074808757,0.0022449279694426874
36,53.05170074808757,0.0022222041731781326
37,54.05170074808757,0.002200292851164593
38,55.05170074808757,0.0021788990263324763
39,56.05170074808757,0.002157802139084785
40,57.05170074808757,0.0021369519359334664
41,58.05170074808757,0.0021163546985600947
42,59.05170074808757,0.0020961644438505485
43,60.05170074808757,0.0020765421957374664
44,61.05170074808757,0.0020573667153321483
45,62.05170074808757,0.0020383576168093243
46,63.05170074808757,0.002019399555286914
47,64.05170074808757,0.0020006421455211853
48,65.05170074808757,0.00198222614113479
49,66.05170074808757,0.001964122099450629
50,67.05170074808757,0.0019462455718396296
51,68.05170074808757,0.0019285347649890111
52,69.05170074808757,0.001910955003611168
53,70.05170074808757,0.0018934830708629146
54,71.05170074808757,0.001876154473741582
55,72.05170074808757,0.0018590258913589986
56,73.05170074808757,0.001842108023780782
57,74.05170074808757,0.0018253274927182053
58,75.05170074808757,0.001808607101573499
59,76.05170074808757,0.0017919509536857478
60,77.05170074808757,0.0017754280387920008
61,78.05170074808757,0.001759096454580088
62,79.05170074808757,0.0017429350250970598
63,80.05170074808757,0.001726892043365723
64,81.05170074808757,0.001710921851294575
65,82.05170074808757,0.0016950011991697532
66,83.05170074808757,0.0016791119843111932
67,84.05170074808757,0.001663247718930265
68,85.05170074808757,0.0016474345997343541
69,86.05170074808757,0.0016317044975823626
70,87.05170074808757,0.0016160732361850398
71,88.05170074808757,0.0016005148330727169
72,89.05170074808757,0.00158499658426851
73,90.05170074808757,0.001569487312210427
74,91.05170074808757,0.0015539609485583628
75,92.05170074808757,0.0015383924927306668
76,93.05170074808757,0.0015227699744060227
77,94.05170074808757,0.0015071576175517535
78,95.05170074808757,0.001491647259985269
79,96.05170074808757,0.001476323382589547
80,97.05170074808757,0.0014611612414140776
81,98.05170074808757,0.001446052737417905
82,99.05170074808757,0.001430887751794225
83,100.05170074808757,0.001415606237201746
84,101.05170074808757,0.0014002829971365496
85,102.05170074808757,0.0013850153067965164
