,Capacity(mAh),dU/dQ(V/mAh)
0,0.0009711722140842,0.010999130260085269
1,1.0009711722140842,0.008652978045924001
2,2.000971172214084,0.007428835282011657
3,3.000971172214084,0.006603576446128358
4,4.000971172214085,0.006012373093536508
5,5.000971172214085,0.005629208993917097
6,6.000971172214085,0.005342509591702825
7,7.000971172214085,0.0051106022861421374
8,8.000971172214085,0.004909277104177485
9,9.000971172214085,0.00472751138878338
10,10.000971172214085,0.004564308470221465
11,11.000971172214085,0.004413474080992642
12,12.000971172214085,0.004273111500265194
13,13.000971172214085,0.004142739992522568
14,14.000971172214085,0.004020271373307606
15,15.000971172214085,0.003907029443984541
16,16.000971172214083,0.0038026333550306266
17,17.000971172214083,0.003704344881586802
18,18.000971172214083,0.00361405844942224
19,19.000971172214083,0.0035291126720217603
20,20.000971172214083,0.0034498290559018497
21,21.000971172214083,0.0033752958094215406
22,22.000971172214083,0.0033050435251783168
23,23.000971172214083,0.003240093585004312
24,24.000971172214083,0.003179043948655045
25,25.000971172214083,0.0031205828837190448
26,26.000971172214083,0.0030638159845754226
27,27.000971172214083,0.0030091605668327148
28,28.000971172214083,0.0029591951026647595
29,29.000971172214083,0.002911750580311107
30,30.000971172214083,0.0028648353755432346
31,31.000971172214083,0.0028214326004722713
32,32.000971172214086,0.002780570064569804
33,33.000971172214086,0.00274047246959163
34,34.000971172214086,0.0027029962372190626
35,35.000971172214086,0.0026678349593848606
36,36.000971172214086,0.002632942942204022
37,37.000971172214086,0.0025992307798817795
38,38.000971172214086,0.002567686884027329
39,39.000971172214086,0.002537240140005494
40,40.000971172214086,0.002507295429184057
41,41.000971172214086,0.0024781046708826247
42,42.000971172214086,0.002450076680480668
43,43.000971172214086,0.002423511431888767
44,44.000971172214086,0.0023977433667993985
45,45.000971172214086,0.002372100524789641
46,46.000971172214086,0.0023471678181047314
47,47.000971172214086,0.002323399226022557
48,48.000971172214086,0.0023000200371285934
49,49.000971172214086,0.002276500601627145
50,50.000971172214086,0.002253502833634888
51,51.000971172214086,0.0022315060055604604
52,52.000971172214086,0.002210100240937573
53,53.000971172214086,0.0021889172077892687
54,54.000971172214086,0.002168054432877645
55,55.000971172214086,0.0021476666113225285
56,56.000971172214086,0.0021278351422831005
57,57.000971172214086,0.0021085677313503804
58,58.000971172214086,0.0020895652534002242
59,59.000971172214086,0.0020704835802048413
60,60.000971172214086,0.002051544218111104
61,61.000971172214086,0.0020332727742902457
62,62.000971172214086,0.0020156741277561193
63,63.000971172214086,0.001998234774024747
64,64.00097117221408,0.0019806992794576986
65,65.00097117221408,0.0019634324977476155
66,66.00097117221408,0.0019467910687754368
67,67.00097117221408,0.0019305964211587924
68,68.00097117221408,0.0019144838641673581
69,69.00097117221408,0.00189831774571424
70,70.00097117221408,0.0018822172799435606
71,71.00097117221408,0.0018663170957123364
72,72.00097117221408,0.0018507599123129617
73,73.00097117221408,0.0018356784645289
74,74.00097117221408,0.0018209624751106502
75,75.00097117221408,0.0018062748455808203
76,76.00097117221408,0.0017913589853485303
77,77.00097117221408,0.0017764294092909127
78,78.00097117221408,0.001761852447413199
79,79.00097117221408,0.0017477312177464855
80,80.00097117221408,0.0017337115191393593
81,81.00097117221408,0.0017194176073660487
82,82.00097117221408,0.0017049091732374631
83,83.00097117221408,0.0016906233974477932
84,84.00097117221408,0.0016769197806560648
85,85.00097117221408,0.001663587813473037
86,86.00097117221408,0.0016501949191612259
87,87.00097117221408,0.001636419669007112
88,88.00097117221408,0.0016224768378949386
89,89.00097117221408,0.0016087419191956082
90,90.00097117221408,0.0015954689196620304
91,91.00097117221408,0.0015825315591113192
92,92.00097117221408,0.0015697293694793306
93,93.00097117221408,0.0015569115311399018
94,94.00097117221408,0.001544104014229886
95,95.00097117221408,0.001531372122190187
96,96.00097117221408,0.0015187785521383827
97,97.00097117221408,0.0015063738721636584
98,98.00097117221408,0.0014942051247758368
99,99.00097117221408,0.0014823077857733632
100,100.00097117221408,0.0014706128691151941
101,101.00097117221408,0.001458995951191719
102,102.00097117221408,0.0014473340475253077
103,103.00097117221408,0.0014355948129139203
104,104.00097117221408,0.0014238730562645564
105,105.00097117221408,0.0014122731017169622
106,106.00097117221408,0.0014008781820756494
107,107.00097117221408,0.001389684614135336
108,108.00097117221408,0.0013786663288598573
109,109.00097117221408,0.0013677977874553533
110,110.00097117221408,0.001357066939253217
111,111.00097117221408,0.001346475981142677
112,112.00097117221408,0.0013360277923059256
113,113.00097117221408,0.0013257217040192825
114,114.00097117221408,0.0013155290204230194
115,115.00097117221408,0.001305407740635038
116,116.00097117221408,0.0012953157833359187
117,117.00097117221408,0.0012852248555080415
118,118.00097117221408,0.0012751704431361239
119,119.00097117221408,0.0012652064603585012
120,120.00097117221408,0.00125538682022994
121,121.00097117221408,0.0012457529346466142
122,122.00097117221408,0.0012363050843806718
123,123.00097117221408,0.001227035103417822
124,124.00097117221408,0.0012179348257437728
125,125.00097117221408,0.0012089952893358416
126,126.00097117221408,0.0012002039363767437
127,127.00097117221408,0.0011915471941867921
128,128.0009711722141,0.0011830114900264368
129,129.0009711722141,0.0011745839614764168
130,130.0009711722141,0.001166260832705438
131,131.0009711722141,0.0011580446095294965
132,132.0009711722141,0.0011499379230194243
133,133.0009711722141,0.0011419434210431041
134,134.0009711722141,0.0011340692922278098
135,135.0009711722141,0.0011263372396158008
136,136.0009711722141,0.0011187709878754623
137,137.0009711722141,0.001111394261675181
138,138.0009711722141,0.0011042292462786385
139,139.0009711722141,0.001097267095327495
140,140.0009711722141,0.0010904701826283955
