,Voltage(V),dQ/dV(mAh/V)
148,3.7908379999999844,3434.9398862590606
149,3.7958379999999843,3449.2183252713507
150,3.800837999999984,3461.265876559788
151,3.805837999999984,3472.840112982153
152,3.810837999999984,3472.8124111990055
153,3.815837999999984,3474.174571830147
154,3.8208379999999837,3474.5141268650764
155,3.8258379999999836,3475.3567812039355
156,3.8308379999999835,3477.0528477934877
157,3.8358379999999834,3480.150034971123
158,3.8408379999999833,3487.534988147659
159,3.845837999999983,3496.446352293511
160,3.850837999999983,3510.514635553921
161,3.855837999999983,3530.409832473384
162,3.860837999999983,3548.198060283224
163,3.865837999999983,3563.186463209472
164,3.8708379999999827,3581.614596473364
165,3.8758379999999826,3596.094757374483
166,3.8808379999999825,3606.15910736605
167,3.8858379999999824,3615.5281479758273
168,3.8908379999999823,3626.1696613359845
