,Capacity(mAh),dU/dQ(V/mAh)
0,0.0009724301486545,0.0772647863397799
1,1.0009724301486544,0.016252189619507616
2,2.0009724301486544,0.008525085875050345
3,3.0009724301486544,0.006320066391562796
4,4.0009724301486544,0.005533314010149997
5,5.0009724301486544,0.005059945202797444
6,6.0009724301486544,0.004726414047241357
7,7.0009724301486544,0.004476881174904958
8,8.000972430148655,0.004277043700091115
9,9.000972430148655,0.004112963781714708
10,10.000972430148655,0.003971014774506358
11,11.000972430148655,0.00384389900137093
12,12.000972430148655,0.0037307044863875718
13,13.000972430148655,0.003628862014399467
14,14.000972430148655,0.0035340623614258278
15,15.000972430148655,0.0034466809957824766
16,16.000972430148654,0.003364921839326733
17,17.000972430148654,0.0032884889800079828
18,18.000972430148654,0.0032168066403393814
19,19.000972430148654,0.0031488688790995865
20,20.000972430148654,0.0030847271877741033
21,21.000972430148654,0.003024812554244418
22,22.000972430148654,0.0029666405814892174
23,23.000972430148654,0.0029117592600396746
24,24.000972430148654,0.002861569988415463
25,25.000972430148654,0.0028119618347125495
26,26.000972430148654,0.0027637356515257273
27,27.000972430148654,0.0027190557937360545
28,28.000972430148654,0.0026759886676902783
29,29.000972430148654,0.0026338675740828323
30,30.000972430148654,0.0025933824007416217
31,31.000972430148654,0.0025544215707088997
32,32.00097243014866,0.0025168737511143827
33,33.00097243014866,0.002481106433699276
34,34.00097243014866,0.002447167652156006
35,35.00097243014866,0.002414721389944404
36,36.00097243014866,0.0023832116628561043
37,37.00097243014866,0.002352084694097519
38,38.00097243014866,0.002321839901951583
39,39.00097243014866,0.0022932916362871187
40,40.00097243014866,0.0022661886353340186
41,41.00097243014866,0.002239923898655318
42,42.00097243014866,0.0022140429722238455
43,43.00097243014866,0.0021882448007752233
44,44.00097243014866,0.002162925394969962
45,45.00097243014866,0.0021387037831061976
46,46.00097243014866,0.002115484017869401
47,47.00097243014866,0.0020928004477167384
48,48.00097243014866,0.0020703186262754805
49,49.00097243014866,0.002047827385502718
50,50.00097243014866,0.002025379880270602
51,51.00097243014866,0.0020034708148363085
52,52.00097243014866,0.0019824669163286458
53,53.00097243014866,0.001962153221798351
54,54.00097243014866,0.0019422104330211265
55,55.00097243014866,0.001922562370837174
56,56.00097243014866,0.0019032984306949813
57,57.00097243014866,0.0018844138608453019
58,58.00097243014866,0.0018656639117757437
59,59.00097243014866,0.0018467995478403994
60,60.00097243014866,0.0018280063756687262
61,61.00097243014866,0.0018097829838087636
62,62.00097243014866,0.0017924216108538497
63,63.00097243014866,0.0017755266953930707
64,64.00097243014865,0.00175856767507047
65,65.00097243014865,0.001741271045522848
66,66.00097243014865,0.0017237955703616806
