scaled_SOH,First principal component,Second principal component
0.9334335964591479,7.543221,-4.7162066
0.932657773593945,7.739517,-4.580435
0.9318784294379433,7.8690157,-4.5556183
0.9318737363763524,7.9119744,-4.4998436
0.9312357729426854,7.952945,-4.541998
0.9297814379938281,8.000736,-4.4749684
0.9301302430708477,8.113878,-4.437278
0.9286032463760335,8.265285,-4.31256
0.9282412110502231,8.430217,-4.3097095
0.9281735622114563,8.185366,-4.4452615
0.9274729658354233,8.255356,-4.5308657
0.9260484333222738,8.56197,-4.221318
0.9257013141603733,8.752955,-4.2320075
0.924791093370209,8.583278,-4.426886
0.9245061049631922,8.732191,-4.299259
0.924266594415439,8.8398285,-4.2650323
0.9234169768932331,8.925149,-4.0730724
0.9227494471715434,9.098419,-4.2915335
0.9219679477942634,9.101282,-4.065349
0.920941847242549,9.183687,-4.130628
0.9203635394968885,9.315136,-4.1451015
0.9201742088376239,9.251687,-4.1341014
0.919518447640446,9.416017,-4.036217
0.9185586089334998,9.500035,-4.048259
0.9176696952408007,9.479758,-3.9563081
0.9169781890560406,9.706386,-3.8146071
0.9160807471437752,9.6522875,-4.153133
0.9159450877716856,9.797373,-3.969498
0.9145663320389202,9.774439,-4.0802937
0.913980087937512,10.049807,-3.855039
0.91374648706031,9.730055,-4.184982
0.9128671747139995,10.200791,-3.9177568
0.9127965695453514,10.426137,-3.8321743
0.9116760936174916,10.398303,-3.9256084
0.9109181253108126,10.548625,-3.7522
0.9100812238930701,10.549241,-3.764021
0.9100890556264255,10.686764,-3.7451472
0.9087967299464246,10.910271,-3.5577636
0.9079307016547062,11.072146,-3.6670487
0.9064621440389382,10.850778,-3.5462205
0.9055716400858782,11.124212,-3.524074
0.9052052405117095,11.296083,-3.4905186
0.9051411996508661,11.229547,-3.503426
0.9038519349231383,11.212042,-3.4312239
0.903475234527159,11.043415,-3.5722957
0.9028538074098749,11.117712,-3.6221476
0.9018806218749011,11.305159,-3.5671055
0.901473652726266,11.404732,-3.574531
0.9008794573230541,11.436034,-3.5517411
0.9002452483386599,11.652304,-3.6176822
0.8996911083655872,11.749917,-3.3855388
0.8990740813671959,11.763246,-3.385131
0.8975381768229925,11.766171,-3.3799798
0.8970332691584562,11.879247,-3.542893
0.8970138691777396,11.9982815,-3.4267893
0.8960552351229087,12.011448,-3.4004328
0.8947204267732708,11.915951,-3.2237167
0.8941683912048858,11.988983,-3.3866615
0.8936285037908354,11.99374,-3.4599104
0.8933847993797627,12.009349,-3.4958048
0.8918166412466638,12.171758,-3.2505212
0.8909310993842031,12.050968,-3.1890082
0.89076624438628,12.270238,-3.302703
0.8897851075495026,12.276304,-3.2334723
0.888965710952573,12.322796,-3.2779424
0.8879170298994208,12.11673,-3.2671657
0.887204282379842,12.558856,-3.1089506
0.8865855874015989,12.310098,-3.2478678
0.8854288523418297,12.44324,-3.1699085
0.8848554558701779,12.376989,-3.303661
0.88212579787465,12.488686,-3.0303319
0.8829279048739732,12.276145,-3.4186723
0.8824306256764305,12.479739,-3.414768
0.8826731224461768,12.298426,-3.4812083
0.8812419658409982,12.252637,-3.3703914
0.8812191282673966,12.44886,-3.3432512
0.8808883600907841,12.4170475,-3.4527016
0.8802692884719292,12.568653,-3.205096
0.8795075657159774,12.6027975,-3.253091
0.8793242075006993,12.394263,-3.4032235
0.8783859359525928,12.5598135,-3.2356503
0.877608884521585,12.678636,-3.2521372
0.8768870438215226,12.308805,-3.4004126
0.8761994833955521,12.424501,-3.331112
0.8747408439825602,12.630402,-3.3308847
0.8750094843935001,12.592755,-3.2373881
0.8734429224991845,12.477414,-3.313733
0.8729838095502997,12.39002,-3.4549112
0.8723798095343374,12.184177,-3.6547458
0.8717966742125817,12.111461,-3.7105603
0.870733495485088,12.567212,-3.4485033
0.8706896736488315,12.447505,-3.4626806
0.8699562587229854,12.5146885,-3.481001
0.8684516990474715,12.387654,-3.4369762
0.8680198596616157,12.579426,-3.448011
0.8674283306347982,12.701857,-3.339891
0.8665166451311437,12.747048,-3.3131735
0.8658345489832551,12.569105,-3.4026022
0.8649996264233298,12.780465,-3.381362
0.8639664653547507,12.743196,-3.3519392
0.863030160707617,12.79121,-3.2599382
0.8618331729297691,12.857877,-3.3195455
0.8608767807833416,12.903669,-3.2799191
0.8603880925788004,12.830948,-3.2493103
0.8595867448391231,12.834936,-3.276055
0.8580887434929918,12.87797,-3.2929485
0.8574573862160866,12.842858,-3.3859112
0.8564540634537499,12.916226,-3.267759
0.8551789735655534,13.118654,-3.2151945
0.8548249911747277,12.94866,-3.2936268
0.8535657919332937,12.954661,-3.278844
0.852228442754132,13.022759,-3.1843207
0.8518131456630813,13.101499,-3.211448
0.8508786823700494,13.195661,-3.217131
0.8491196750583939,13.06588,-3.23115
