scaled_SOH,First principal component,Second principal component
0.9830125817543659,0.4462477,1.9636252
0.9827934172726758,0.5144618,1.8852944
0.9828099565782697,0.5736858,1.8977509
0.9819715007707008,0.366439,1.9396868
0.9820355207070657,0.63900155,1.8079469
0.9818471944227657,0.6436483,1.8750697
0.9807494559299323,0.6153957,1.9387455
0.9806150131668027,0.78975743,1.9020396
0.9798251066330103,0.7696223,1.960116
0.979210402251725,0.96566653,2.022092
0.9793481540716577,1.1202362,1.9623784
0.9789662703834499,1.1443386,1.9429375
0.9782037868732465,0.9284291,1.8579468
0.9780482163653245,1.2933549,2.091117
0.9779638159869681,1.0964913,1.969071
0.9772258724061473,1.1850548,2.0362103
0.9768804825029285,1.4236358,1.9697
0.9758064312669819,1.6417643,1.9503709
0.9756400846526677,1.8278376,2.0092468
0.9753785608063028,1.821294,2.023728
0.9744961449114589,1.8111594,1.8011428
0.974361701401027,1.8257536,2.027849
0.9740099086074083,2.0981658,1.8457359
0.9730293277639146,2.0801091,1.9685274
0.9728926438396848,2.3136637,2.012615
0.9727309925288702,2.34015,2.0154526
0.9717255496684868,2.183907,1.9704599
0.9717602275076689,2.3959844,1.9930311
0.9710133215243547,2.516313,1.9258568
0.9702420878456536,2.3777208,1.8880633
0.9702190406536162,2.51526,2.0841875
0.9697079434536298,2.5140936,1.9692686
0.9688372643229287,2.5625327,2.0910413
0.9681428548667864,2.745864,2.0938087
0.9676326114602501,2.8920577,2.071102
0.9673906138887749,2.9720128,2.0118399
0.967034339707084,3.0836303,2.1374462
0.9662392048560691,2.8775446,2.0782106
0.9659876040699485,2.9367392,2.1087875
0.9656823329307813,3.0289295,2.1177237
0.9646814787898352,3.1276581,2.1145043
0.9644016024243953,3.2182915,2.1800497
0.9639258232685595,3.1766145,2.1650817
0.9628377945043741,3.145781,2.0735261
0.9626508545601831,3.3668015,2.113846
0.9622627834850206,3.4230025,2.1078238
0.9611700599544596,3.2909763,2.1068838
0.961349744242342,3.4007106,2.1503341
0.9608335254026082,3.3538969,2.1147163
0.9600909941298916,3.3415258,2.1617064
0.9593656414803153,3.4865208,2.2726398
0.9593115442305435,3.4677546,2.150209
0.9586911853826138,3.5811706,2.2045276
0.9582454958602938,3.6062167,2.1491623
0.9574835448033362,3.65128,2.1523027
0.9571492508521082,3.6866894,2.127045
0.9567246887009295,3.7269175,2.2659907
0.9558288280813915,3.7273245,2.2181416
0.9553855923278187,3.8316665,2.3210852
0.955116493072959,3.852778,2.2352655
0.9535346525728745,3.9449935,2.210566
0.9535112851615871,4.0628514,2.3075368
0.9530092576020461,4.0674667,2.2515678
0.952123533397702,4.049655,2.32696
0.9518909256859227,4.0815415,2.3345332
0.9512326886745648,4.128453,2.3038116
0.9506600245596583,4.1551523,2.3875182
0.9495907747442084,4.24571,2.395251
0.9497585083525213,4.378317,2.4456954
0.9490421184790899,4.282924,2.4021568
0.9486680261698865,4.3276772,2.4430935
0.9478785455986907,4.4151,2.5047257
0.9474974107078894,4.310865,2.457056
0.9471712264866592,4.323885,2.4980752
0.9464591052068279,4.388241,2.4571707
0.94596913463068,4.3522973,2.5327044
0.9449889797497829,4.416131,2.4893928
0.9442765386243527,4.550394,2.4619997
0.9438933755537495,4.606826,2.499327
0.9437400469542309,4.651107,2.478174
0.942419942534507,4.7352624,2.4732833
0.9420324062479117,4.9072256,2.5552585
0.9416613001607015,4.880754,2.4990854
0.9408629640513128,4.933164,2.6100128
0.9400253616635428,5.089386,2.6251438
0.9399140733304027,5.055016,2.6185703
0.9386303550840648,5.0919046,2.6233037
0.9387638383103973,5.0755153,2.6114538
0.9379322098612196,5.1312466,2.61561
0.9374840673174547,5.102836,2.6475654
0.9366346231694986,5.235685,2.620416
0.9362106992149121,5.2097516,2.4905484
0.9357114471379746,5.293597,2.628356
0.935037631105122,5.279519,2.5580676
0.9340277051752349,5.510817,2.5983384
0.9334335964591479,5.456908,2.5486417
0.932657773593945,5.4767604,2.6306574
0.9318784294379433,5.749724,2.6333313
0.9318737363763524,5.5170193,2.6212196
0.9312357729426854,5.7158246,2.6280413
0.9297814379938281,5.8458366,2.6081781
0.9301302430708477,5.7721457,2.5614426
0.9286032463760335,5.955888,2.615509
0.9282412110502231,6.045974,2.5947015
0.9281735622114563,5.9062195,2.614268
0.9274729658354233,6.023643,2.6041236
0.9260484333222738,6.0043025,2.6008768
