,rmse,Conditions
One-shot LSTM,0.01599248545244336,CY45-05
One-shot LSTM,0.015784872230142355,CY45-05
One-shot LSTM,0.015667876228690147,CY45-05
One-shot LSTM,0.01585767464712262,CY45-05
One-shot LSTM,0.01604811055585742,CY45-05
One-shot LSTM,0.016597105655819178,CY45-05
One-shot LSTM,0.016992993652820587,CY45-05
One-shot LSTM,0.01787775824777782,CY45-05
One-shot LSTM,0.016932988539338112,CY45-05
One-shot LSTM,0.01879722741432488,CY45-05
One-shot LSTM,0.018382750684395432,CY45-05
One-shot LSTM,0.021273781545460224,CY45-05
One-shot LSTM,0.02031454350799322,CY45-05
One-shot LSTM,0.0241549932397902,CY45-05
One-shot LSTM,0.023491085972636938,CY45-05
One-shot LSTM,0.026921340497210622,CY45-05
One-shot LSTM,0.026145664742216468,CY45-05
One-shot LSTM,0.028414293890818954,CY45-05
One-shot LSTM,0.028337917057797313,CY45-05
One-shot LSTM,0.031384681118652225,CY45-05
One-shot LSTM,0.031376108760014176,CY45-05
One-shot LSTM,0.03384224325418472,CY45-05
One-shot LSTM,0.033517327858135104,CY45-05
One-shot LSTM,0.03621270786970854,CY45-05
One-shot LSTM,0.036411413457244635,CY45-05
One-shot LSTM,0.038437410723418,CY45-05
One-shot LSTM,0.03766835946589708,CY45-05
One-shot LSTM,0.037829444045200944,CY45-05
One-shot LSTM,0.038747907150536776,CY45-05
One-shot LSTM,0.03900779411196709,CY45-05
One-shot LSTM,0.04013627325184643,CY45-05
One-shot LSTM,0.03986886376515031,CY45-05
One-shot LSTM,0.04040032811462879,CY45-05
One-shot LSTM,0.039956698659807444,CY45-05
One-shot LSTM,0.04072389751672745,CY45-05
One-shot LSTM,0.04088508291170001,CY45-05
One-shot LSTM,0.04145044973120093,CY45-05
One-shot LSTM,0.04154241783544421,CY45-05
One-shot LSTM,0.041717663407325745,CY45-05
One-shot LSTM,0.04124738392420113,CY45-05
One-shot LSTM,0.04078797437250614,CY45-05
One-shot LSTM,0.04106631665490568,CY45-05
One-shot LSTM,0.040925055742263794,CY45-05
One-shot LSTM,0.04111287998966873,CY45-05
One-shot LSTM,0.0405750535428524,CY45-05
One-shot LSTM,0.04047609632834792,CY45-05
One-shot LSTM,0.04002707847394049,CY45-05
One-shot LSTM,0.04002078319899738,CY45-05
One-shot LSTM,0.03981592855416238,CY45-05
One-shot LSTM,0.03993336809799075,CY45-05
One-shot LSTM,0.03946686093695462,CY45-05
One-shot LSTM,0.039143400033935905,CY45-05
One-shot LSTM,0.03844784153625369,CY45-05
One-shot LSTM,0.03769440948963165,CY45-05
One-shot LSTM,0.037624855525791645,CY45-05
One-shot LSTM,0.037120617693290114,CY45-05
One-shot LSTM,0.0367093610111624,CY45-05
One-shot LSTM,0.03619976877234876,CY45-05
One-shot LSTM,0.03557089110836387,CY45-05
One-shot LSTM,0.03505481709726155,CY45-05
One-shot LSTM,0.03462582593783736,CY45-05
One-shot LSTM,0.034037815406918526,CY45-05
One-shot LSTM,0.03363737557083368,CY45-05
One-shot LSTM,0.03316251118667424,CY45-05
One-shot LSTM,0.03222996252588928,CY45-05
One-shot LSTM,0.03158356575295329,CY45-05
One-shot LSTM,0.030917946714907885,CY45-05
One-shot LSTM,0.030372865963727236,CY45-05
One-shot LSTM,0.029667978640645742,CY45-05
One-shot LSTM,0.028965327888727188,CY45-05
One-shot LSTM,0.028269911650568247,CY45-05
One-shot LSTM,0.02741310792043805,CY45-05
One-shot LSTM,0.026611287146806717,CY45-05
One-shot LSTM,0.02585585881024599,CY45-05
One-shot LSTM,0.02508187433704734,CY45-05
One-shot LSTM,0.024251652415841818,CY45-05
One-shot LSTM,0.02342399349436164,CY45-05
One-shot LSTM,0.022358883172273636,CY45-05
One-shot LSTM,0.0214708698913455,CY45-05
One-shot LSTM,0.020765448920428753,CY45-05
One-shot LSTM,0.019821361638605595,CY45-05
One-shot LSTM,0.01897367089986801,CY45-05
One-shot LSTM,0.018308368511497974,CY45-05
One-shot LSTM,0.018087370321154594,CY45-05
One-shot LSTM,0.01821565954014659,CY45-05
One-shot LSTM,0.019293634220957756,CY45-05
One-shot LSTM,0.020931093953549862,CY45-05
One-shot LSTM,0.023375045508146286,CY45-05
One-shot LSTM,0.026578900404274464,CY45-05
One-shot LSTM,0.030240438878536224,CY45-05
One-shot LSTM,0.03594000265002251,CY45-05
One-shot LSTM,0.0442657470703125,CY45-05
One-shot LSTM,0.1623234562575817,CY45-05
One-shot LSTM,0.1605665385723114,CY45-05
One-shot LSTM,0.15840406343340874,CY45-05
One-shot LSTM,0.1569882519543171,CY45-05
One-shot LSTM,0.15482526645064354,CY45-05
One-shot LSTM,0.1660187989473343,CY45-05
One-shot LSTM,0.15292390808463097,CY45-05
One-shot LSTM,0.1512071080505848,CY45-05
One-shot LSTM,0.1495623104274273,CY45-05
One-shot LSTM,0.14622406288981438,CY45-05
One-shot LSTM,0.1427418515086174,CY45-05
One-shot LSTM,0.13807246088981628,CY45-05
One-shot LSTM,0.13270819745957851,CY45-05
One-shot LSTM,0.12622913159430027,CY45-05
One-shot LSTM,0.11905497126281261,CY45-05
One-shot LSTM,0.11047673411667347,CY45-05
One-shot LSTM,0.1018956359475851,CY45-05
One-shot LSTM,0.09334931895136833,CY45-05
One-shot LSTM,0.08433902077376842,CY45-05
One-shot LSTM,0.076692596077919,CY45-05
One-shot LSTM,0.06926906108856201,CY45-05
One-shot LSTM,0.06290135346353054,CY45-05
One-shot LSTM,0.057778602465987206,CY45-05
One-shot LSTM,0.05388243868947029,CY45-05
One-shot LSTM,0.05139163229614496,CY45-05
One-shot LSTM,0.049428051337599754,CY45-05
One-shot LSTM,0.04886930529028177,CY45-05
One-shot LSTM,0.04894201550632715,CY45-05
One-shot LSTM,0.049605078995227814,CY45-05
One-shot LSTM,0.050659798085689545,CY45-05
One-shot LSTM,0.05223202146589756,CY45-05
One-shot LSTM,0.055073145776987076,CY45-05
One-shot LSTM,0.05801677890121937,CY45-05
One-shot LSTM,0.060647668316960335,CY45-05
One-shot LSTM,0.06399509683251381,CY45-05
One-shot LSTM,0.06673665717244148,CY45-05
One-shot LSTM,0.07001827098429203,CY45-05
One-shot LSTM,0.07319746166467667,CY45-05
One-shot LSTM,0.07607057131826878,CY45-05
One-shot LSTM,0.07836699672043324,CY45-05
One-shot LSTM,0.08074243366718292,CY45-05
One-shot LSTM,0.08288289606571198,CY45-05
One-shot LSTM,0.08467711322009563,CY45-05
One-shot LSTM,0.08682209253311157,CY45-05
One-shot LSTM,0.08811035938560963,CY45-05
One-shot LSTM,0.08911147899925709,CY45-05
One-shot LSTM,0.09044083394110203,CY45-05
One-shot LSTM,0.09069325029850006,CY45-05
One-shot LSTM,0.09259827993810177,CY45-05
One-shot LSTM,0.09184901975095272,CY45-05
One-shot LSTM,0.09254417940974236,CY45-05
One-shot LSTM,0.09277178533375263,CY45-05
One-shot LSTM,0.09300676919519901,CY45-05
One-shot LSTM,0.09146406315267086,CY45-05
One-shot LSTM,0.0909633208066225,CY45-05
One-shot LSTM,0.09008387662470341,CY45-05
One-shot LSTM,0.08745063655078411,CY45-05
One-shot LSTM,0.08542612567543983,CY45-05
One-shot LSTM,0.08359140902757645,CY45-05
One-shot LSTM,0.08104651048779488,CY45-05
One-shot LSTM,0.07919585332274437,CY45-05
One-shot LSTM,0.07721683010458946,CY45-05
One-shot LSTM,0.07479416020214558,CY45-05
One-shot LSTM,0.0722554437816143,CY45-05
One-shot LSTM,0.07022647000849247,CY45-05
One-shot LSTM,0.06814126670360565,CY45-05
One-shot LSTM,0.06643564812839031,CY45-05
One-shot LSTM,0.0648336410522461,CY45-05
One-shot LSTM,0.06371426209807396,CY45-05
One-shot LSTM,0.0622739102691412,CY45-05
One-shot LSTM,0.061464378610253334,CY45-05
One-shot LSTM,0.05945187993347645,CY45-05
One-shot LSTM,0.05946222506463528,CY45-05
One-shot LSTM,0.05856240913271904,CY45-05
One-shot LSTM,0.05823073536157608,CY45-05
One-shot LSTM,0.057528767734766006,CY45-05
One-shot LSTM,0.05687173455953598,CY45-05
One-shot LSTM,0.05672769621014595,CY45-05
One-shot LSTM,0.05627697519958019,CY45-05
One-shot LSTM,0.05592717044055462,CY45-05
One-shot LSTM,0.05505492724478245,CY45-05
One-shot LSTM,0.054506316781044006,CY45-05
One-shot LSTM,0.05424108915030956,CY45-05
One-shot LSTM,0.053361801430583,CY45-05
One-shot LSTM,0.05293239653110504,CY45-05
One-shot LSTM,0.05189023166894913,CY45-05
One-shot LSTM,0.051470037549734116,CY45-05
One-shot LSTM,0.050901783630251884,CY45-05
One-shot LSTM,0.04968459904193878,CY45-05
One-shot LSTM,0.0483405627310276,CY45-05
One-shot LSTM,0.047277120873332024,CY45-05
One-shot LSTM,0.04605883080512285,CY45-05
One-shot LSTM,0.0450690183788538,CY45-05
One-shot LSTM,0.04364836402237415,CY45-05
One-shot LSTM,0.042076692916452885,CY45-05
One-shot LSTM,0.04107087943702936,CY45-05
One-shot LSTM,0.03970107715576887,CY45-05
One-shot LSTM,0.03871447406709194,CY45-05
One-shot LSTM,0.038040666840970516,CY45-05
One-shot LSTM,0.03740398958325386,CY45-05
One-shot LSTM,0.03716207016259432,CY45-05
One-shot LSTM,0.0362489502876997,CY45-05
One-shot LSTM,0.03625332284718752,CY45-05
One-shot LSTM,0.03565352037549019,CY45-05
One-shot LSTM,0.03458166215568781,CY45-05
One-shot LSTM,0.03388145286589861,CY45-05
One-shot LSTM,0.032532354816794395,CY45-05
One-shot LSTM,0.03175936173647642,CY45-05
One-shot LSTM,0.030576621182262897,CY45-05
One-shot LSTM,0.03002134896814823,CY45-05
One-shot LSTM,0.028580646961927414,CY45-05
One-shot LSTM,0.02784751169383526,CY45-05
One-shot LSTM,0.02702108398079872,CY45-05
One-shot LSTM,0.02609565667808056,CY45-05
One-shot LSTM,0.025404807180166245,CY45-05
One-shot LSTM,0.024431824684143066,CY45-05
One-shot LSTM,0.023937941528856754,CY45-05
One-shot LSTM,0.023395915515720844,CY45-05
One-shot LSTM,0.022875627502799034,CY45-05
One-shot LSTM,0.022833101451396942,CY45-05
One-shot LSTM,0.022567909210920334,CY45-05
One-shot LSTM,0.02234018687158823,CY45-05
One-shot LSTM,0.022336323745548725,CY45-05
One-shot LSTM,0.022221144288778305,CY45-05
One-shot LSTM,0.022165367379784584,CY45-05
One-shot LSTM,0.022297684103250504,CY45-05
One-shot LSTM,0.022328723687678576,CY45-05
One-shot LSTM,0.022470897529274225,CY45-05
One-shot LSTM,0.02255704114213586,CY45-05
One-shot LSTM,0.02268169354647398,CY45-05
One-shot LSTM,0.022887906525284052,CY45-05
One-shot LSTM,0.02290410827845335,CY45-05
One-shot LSTM,0.022891428787261248,CY45-05
One-shot LSTM,0.022951854392886162,CY45-05
One-shot LSTM,0.02295454777777195,CY45-05
One-shot LSTM,0.02320965100079775,CY45-05
One-shot LSTM,0.02289555501192808,CY45-05
One-shot LSTM,0.02421482838690281,CY45-05
One-shot LSTM,0.023733111564069986,CY45-05
One-shot LSTM,0.022718457505106926,CY45-05
One-shot LSTM,0.02353893779218197,CY45-05
One-shot LSTM,0.0231489478610456,CY45-05
One-shot LSTM,0.023252565879374743,CY45-05
One-shot LSTM,0.0232483115978539,CY45-05
One-shot LSTM,0.02286613453179598,CY45-05
One-shot LSTM,0.022679179441183805,CY45-05
One-shot LSTM,0.022366275545209646,CY45-05
One-shot LSTM,0.022391249425709248,CY45-05
One-shot LSTM,0.022123117931187153,CY45-05
One-shot LSTM,0.022343214601278305,CY45-05
One-shot LSTM,0.021845378912985325,CY45-05
One-shot LSTM,0.021419281605631113,CY45-05
One-shot LSTM,0.02159495046362281,CY45-05
One-shot LSTM,0.021129203960299492,CY45-05
One-shot LSTM,0.020997248124331236,CY45-05
One-shot LSTM,0.020832651760429144,CY45-05
One-shot LSTM,0.02051400812342763,CY45-05
One-shot LSTM,0.020261721685528755,CY45-05
One-shot LSTM,0.0200812635011971,CY45-05
One-shot LSTM,0.01995160849764943,CY45-05
One-shot LSTM,0.019669997040182352,CY45-05
One-shot LSTM,0.019461491145193577,CY45-05
One-shot LSTM,0.01921621849760413,CY45-05
One-shot LSTM,0.01905169477686286,CY45-05
One-shot LSTM,0.018836894538253546,CY45-05
One-shot LSTM,0.01859214622527361,CY45-05
One-shot LSTM,0.01840078830718994,CY45-05
One-shot LSTM,0.018245067913085222,CY45-05
One-shot LSTM,0.018032485153526068,CY45-05
One-shot LSTM,0.017832952551543713,CY45-05
One-shot LSTM,0.017666167579591274,CY45-05
One-shot LSTM,0.01739250449463725,CY45-05
One-shot LSTM,0.0175289420876652,CY45-05
One-shot LSTM,0.01742964005097747,CY45-05
One-shot LSTM,0.017364077270030975,CY45-05
One-shot LSTM,0.017289897659793496,CY45-05
One-shot LSTM,0.017187958816066384,CY45-05
One-shot LSTM,0.01730962237343192,CY45-05
One-shot LSTM,0.017264339607208967,CY45-05
One-shot LSTM,0.017170258099213243,CY45-05
One-shot LSTM,0.01722345850430429,CY45-05
One-shot LSTM,0.01758325519040227,CY45-05
One-shot LSTM,0.018091575475409627,CY45-05
One-shot LSTM,0.018016699701547623,CY45-05
One-shot LSTM,0.01811221521347761,CY45-05
One-shot LSTM,0.01836736802943051,CY45-05
One-shot LSTM,0.018559699412435293,CY45-05
One-shot LSTM,0.01870124996639788,CY45-05
One-shot LSTM,0.018764437409117818,CY45-05
One-shot LSTM,0.019629983929917216,CY45-05
One-shot LSTM,0.020434844307601452,CY45-05
One-shot LSTM,0.020551375346258283,CY45-05
One-shot LSTM,0.02057654387317598,CY45-05
One-shot LSTM,0.020659306552261114,CY45-05
One-shot LSTM,0.0214737206697464,CY45-05
One-shot LSTM,0.022003012243658304,CY45-05
One-shot LSTM,0.022429776610806584,CY45-05
One-shot LSTM,0.02225075801834464,CY45-05
One-shot LSTM,0.022203249391168356,CY45-05
One-shot LSTM,0.023691220209002495,CY45-05
One-shot LSTM,0.024277890333905816,CY45-05
One-shot LSTM,0.02457004738971591,CY45-05
One-shot LSTM,0.024100522976368666,CY45-05
One-shot LSTM,0.02399767399765551,CY45-05
One-shot LSTM,0.024211398093029857,CY45-05
One-shot LSTM,0.024201606633141637,CY45-05
One-shot LSTM,0.018192165764048696,CY45-05
One-shot LSTM,0.018139270367100835,CY45-05
One-shot LSTM,0.017913229297846556,CY45-05
One-shot LSTM,0.01769769750535488,CY45-05
One-shot LSTM,0.01739335968159139,CY45-05
One-shot LSTM,0.016247927211225033,CY45-05
One-shot LSTM,0.017164333490654826,CY45-05
One-shot LSTM,0.01689560106024146,CY45-05
One-shot LSTM,0.0180219744797796,CY45-05
One-shot LSTM,0.01730850012972951,CY45-05
One-shot LSTM,0.01669245515950024,CY45-05
One-shot LSTM,0.01724874461069703,CY45-05
One-shot LSTM,0.016282261116430163,CY45-05
One-shot LSTM,0.01563461497426033,CY45-05
One-shot LSTM,0.015444460324943066,CY45-05
One-shot LSTM,0.016339705791324377,CY45-05
One-shot LSTM,0.015585206681862473,CY45-05
One-shot LSTM,0.01526579144410789,CY45-05
One-shot LSTM,0.014951481716707349,CY45-05
One-shot LSTM,0.014592100633308291,CY45-05
One-shot LSTM,0.014747557928785682,CY45-05
One-shot LSTM,0.014003598131239414,CY45-05
One-shot LSTM,0.01412586634978652,CY45-05
One-shot LSTM,0.014122840715572238,CY45-05
One-shot LSTM,0.014656967716291547,CY45-05
One-shot LSTM,0.014174595475196838,CY45-05
One-shot LSTM,0.014313563238829374,CY45-05
One-shot LSTM,0.01357495621778071,CY45-05
One-shot LSTM,0.013633032096549869,CY45-05
One-shot LSTM,0.01355203241109848,CY45-05
One-shot LSTM,0.013561300002038479,CY45-05
One-shot LSTM,0.013707446400076151,CY45-05
One-shot LSTM,0.014266936108469963,CY45-05
One-shot LSTM,0.013743600808084011,CY45-05
One-shot LSTM,0.013975447975099087,CY45-05
One-shot LSTM,0.013917028671130538,CY45-05
One-shot LSTM,0.01438691164366901,CY45-05
One-shot LSTM,0.014073584927245975,CY45-05
One-shot LSTM,0.015134041896089911,CY45-05
One-shot LSTM,0.015034357085824013,CY45-05
One-shot LSTM,0.016487640794366598,CY45-05
One-shot LSTM,0.016656584106385708,CY45-05
One-shot LSTM,0.016489624977111816,CY45-05
One-shot LSTM,0.01642979448661208,CY45-05
One-shot LSTM,0.015780721558257937,CY45-05
One-shot LSTM,0.016949135810136795,CY45-05
One-shot LSTM,0.016833776840940118,CY45-05
One-shot LSTM,0.017803651746362448,CY45-05
One-shot LSTM,0.017964783823117614,CY45-05
One-shot LSTM,0.017905923072248697,CY45-05
One-shot LSTM,0.01780428155325353,CY45-05
One-shot LSTM,0.019285622518509626,CY45-05
One-shot LSTM,0.019148427061736584,CY45-05
One-shot LSTM,0.01815603021532297,CY45-05
One-shot LSTM,0.01893867366015911,CY45-05
One-shot LSTM,0.01809053821489215,CY45-05
One-shot LSTM,0.01861579716205597,CY45-05
One-shot LSTM,0.01880962634459138,CY45-05
One-shot LSTM,0.020174487959593534,CY45-05
One-shot LSTM,0.02002340042963624,CY45-05
One-shot LSTM,0.020772689953446388,CY45-05
One-shot LSTM,0.01993537601083517,CY45-05
One-shot LSTM,0.020288031082600355,CY45-05
One-shot LSTM,0.020060432143509388,CY45-05
One-shot LSTM,0.019607278984040022,CY45-05
One-shot LSTM,0.02018400141969323,CY45-05
One-shot LSTM,0.02040710160508752,CY45-05
One-shot LSTM,0.019958341494202614,CY45-05
One-shot LSTM,0.020043049473315477,CY45-05
One-shot LSTM,0.020383027382194996,CY45-05
One-shot LSTM,0.020401371642947197,CY45-05
One-shot LSTM,0.02082559559494257,CY45-05
One-shot LSTM,0.01816894533112645,CY45-05
One-shot LSTM,0.01730536622926593,CY45-05
One-shot LSTM,0.01794534781947732,CY45-05
One-shot LSTM,0.017960515338927507,CY45-05
One-shot LSTM,0.017950111534446478,CY45-05
One-shot LSTM,0.017890640068799257,CY45-05
One-shot LSTM,0.017511993180960417,CY45-05
One-shot LSTM,0.017199445515871048,CY45-05
One-shot LSTM,0.017227927455678582,CY45-05
One-shot LSTM,0.0170255561824888,CY45-05
One-shot LSTM,0.01652580127120018,CY45-05
One-shot LSTM,0.016685325652360916,CY45-05
One-shot LSTM,0.016319757793098688,CY45-05
One-shot LSTM,0.016289232298731804,CY45-05
One-shot LSTM,0.015999492723494768,CY45-05
One-shot LSTM,0.01603851397521794,CY45-05
One-shot LSTM,0.01572627993300557,CY45-05
One-shot LSTM,0.015521525405347347,CY45-05
One-shot LSTM,0.015422784024849534,CY45-05
One-shot LSTM,0.015167276840656996,CY45-05
One-shot LSTM,0.015462883282452822,CY45-05
One-shot LSTM,0.014885593904182315,CY45-05
One-shot LSTM,0.015204192604869604,CY45-05
One-shot LSTM,0.014688035473227501,CY45-05
One-shot LSTM,0.015240183798596263,CY45-05
One-shot LSTM,0.014338118489831686,CY45-05
One-shot LSTM,0.014750434318557382,CY45-05
One-shot LSTM,0.013748089084401727,CY45-05
One-shot LSTM,0.01487751048989594,CY45-05
One-shot LSTM,0.013987710932269692,CY45-05
One-shot LSTM,0.014272314263507724,CY45-05
One-shot LSTM,0.013810442527756095,CY45-05
One-shot LSTM,0.012892546597868204,CY45-05
One-shot LSTM,0.013780139153823256,CY45-05
One-shot LSTM,0.012640688801184297,CY45-05
One-shot LSTM,0.013156778877601027,CY45-05
One-shot LSTM,0.01185522717423737,CY45-05
One-shot LSTM,0.012161898193880916,CY45-05
One-shot LSTM,0.012071074917912483,CY45-05
One-shot LSTM,0.01150457188487053,CY45-05
One-shot LSTM,0.01145889435429126,CY45-05
One-shot LSTM,0.01110865396913141,CY45-05
One-shot LSTM,0.011002030340023339,CY45-05
One-shot LSTM,0.011530237505212426,CY45-05
One-shot LSTM,0.010792970308102667,CY45-05
One-shot LSTM,0.010980581399053335,CY45-05
One-shot LSTM,0.011705859564244747,CY45-05
One-shot LSTM,0.011010860209353268,CY45-05
One-shot LSTM,0.013374455040320754,CY45-05
One-shot LSTM,0.011034158989787102,CY45-05
One-shot LSTM,0.0148639683611691,CY45-05
One-shot LSTM,0.01295191131066531,CY45-05
One-shot LSTM,0.01705074403434992,CY45-05
One-shot LSTM,0.016094129998236895,CY45-05
One-shot LSTM,0.01923327473923564,CY45-05
One-shot LSTM,0.01785451639443636,CY45-05
One-shot LSTM,0.017999008297920227,CY45-05
One-shot LSTM,0.02003740379586816,CY45-05
One-shot LSTM,0.01849873294122517,CY45-05
One-shot LSTM,0.02208563033491373,CY45-05
One-shot LSTM,0.018722053384408355,CY45-05
One-shot LSTM,0.022429990814998746,CY45-05
One-shot LSTM,0.020228032022714615,CY45-05
One-shot LSTM,0.021767115453258157,CY45-05
One-shot LSTM,0.02302139555104077,CY45-05
One-shot LSTM,0.02172395517118275,CY45-05
One-shot LSTM,0.02402451541274786,CY45-05
One-shot LSTM,0.02264623180963099,CY45-05
One-shot LSTM,0.02541988529264927,CY45-05
One-shot LSTM,0.024256205884739757,CY45-05
One-shot LSTM,0.02560718380846083,CY45-05
One-shot LSTM,0.024344554636627436,CY45-05
One-shot LSTM,0.02491120621562004,CY45-05
One-shot LSTM,0.025119546568021178,CY45-05
One-shot LSTM,0.024131674552336335,CY45-05
One-shot LSTM,0.024970810627564788,CY45-05
One-shot LSTM,0.02463150629773736,CY45-05
One-shot LSTM,0.025145786348730326,CY45-05
One-shot LSTM,0.02514644619077444,CY45-05
One-shot LSTM,0.024438544642180204,CY45-05
One-shot LSTM,0.024705387884750962,CY45-05
One-shot LSTM,0.02367036580108106,CY45-05
One-shot LSTM,0.02481127786450088,CY45-05
One-shot LSTM,0.023931544506922364,CY45-05
One-shot LSTM,0.024798127124086022,CY45-05
One-shot LSTM,0.024299458833411336,CY45-05
One-shot LSTM,0.024582267040386796,CY45-05
One-shot LSTM,0.02370432880707085,CY45-05
One-shot LSTM,0.0237044261302799,CY45-05
One-shot LSTM,0.023592326557263732,CY45-05
One-shot LSTM,0.02343307575210929,CY45-05
One-shot LSTM,0.02353293728083372,CY45-05
One-shot LSTM,0.022882276913151145,CY45-05
One-shot LSTM,0.023128561209887266,CY45-05
One-shot LSTM,0.022618803894147277,CY45-05
One-shot LSTM,0.022911344887688756,CY45-05
One-shot LSTM,0.021811951883137226,CY45-05
One-shot LSTM,0.02152399136684835,CY45-05
One-shot LSTM,0.021260357229039073,CY45-05
One-shot LSTM,0.020783156855031848,CY45-05
One-shot LSTM,0.020242033759132028,CY45-05
One-shot LSTM,0.020046009914949536,CY45-05
One-shot LSTM,0.019614828284829855,CY45-05
One-shot LSTM,0.019335407530888915,CY45-05
One-shot LSTM,0.01904863561503589,CY45-05
One-shot LSTM,0.01835233357269317,CY45-05
One-shot LSTM,0.017992503009736538,CY45-05
One-shot LSTM,0.01734042610041797,CY45-05
One-shot LSTM,0.017074410105124116,CY45-05
One-shot LSTM,0.016624871408566833,CY45-05
One-shot LSTM,0.016262748511508107,CY45-05
One-shot LSTM,0.015635966090485454,CY45-05
One-shot LSTM,0.014978047925978899,CY45-05
One-shot LSTM,0.014571466716006398,CY45-05
One-shot LSTM,0.014048939803615212,CY45-05
One-shot LSTM,0.01309341355226934,CY45-05
One-shot LSTM,0.012598002096638083,CY45-05
One-shot LSTM,0.011890988564118743,CY45-05
One-shot LSTM,0.011553134536370635,CY45-05
One-shot LSTM,0.01100620860233903,CY45-05
One-shot LSTM,0.010562465293332934,CY45-05
One-shot LSTM,0.010172810172662139,CY45-05
One-shot LSTM,0.009922130033373833,CY45-05
One-shot LSTM,0.00980443274602294,CY45-05
One-shot LSTM,0.009889448992908001,CY45-05
One-shot LSTM,0.010223470162600279,CY45-05
One-shot LSTM,0.010816840454936028,CY45-05
One-shot LSTM,0.011450475081801414,CY45-05
One-shot LSTM,0.012102683540433645,CY45-05
One-shot LSTM,0.013073280453681946,CY45-05
One-shot LSTM,0.014358682557940483,CY45-05
One-shot LSTM,0.01590294810011983,CY45-05
One-shot LSTM,0.01753670023754239,CY45-05
One-shot LSTM,0.018940282985568047,CY45-05
One-shot LSTM,0.020694846287369728,CY45-05
One-shot LSTM,0.022469138726592064,CY45-05
One-shot LSTM,0.02434076927602291,CY45-05
One-shot LSTM,0.026397845707833767,CY45-05
One-shot LSTM,0.02846560813486576,CY45-05
One-shot LSTM,0.030784303322434425,CY45-05
One-shot LSTM,0.03323039133101702,CY45-05
One-shot LSTM,0.0358095383271575,CY45-05
One-shot LSTM,0.0384964095428586,CY45-05
One-shot LSTM,0.04176321439445019,CY45-05
One-shot LSTM,0.045420631766319275,CY45-05
One-shot LSTM,0.04934007488191128,CY45-05
One-shot LSTM,0.054390729404985905,CY45-05
One-shot LSTM,0.06061737798154354,CY45-05
One-shot LSTM,0.06914544105529785,CY45-05
One-shot LSTM,0.1482916958630085,CY25-025
One-shot LSTM,0.1479303240776062,CY25-025
One-shot LSTM,0.14519126527011395,CY25-025
One-shot LSTM,0.14459026418626308,CY25-025
One-shot LSTM,0.14243579655885696,CY25-025
One-shot LSTM,0.1416776478290558,CY25-025
One-shot LSTM,0.13976977951824665,CY25-025
One-shot LSTM,0.1382723357528448,CY25-025
One-shot LSTM,0.13782604970037937,CY25-025
One-shot LSTM,0.13701878488063812,CY25-025
One-shot LSTM,0.13581037893891335,CY25-025
One-shot LSTM,0.13409430161118507,CY25-025
One-shot LSTM,0.13336408138275146,CY25-025
One-shot LSTM,0.13296222686767578,CY25-025
One-shot LSTM,0.1315361224114895,CY25-025
One-shot LSTM,0.12983079068362713,CY25-025
One-shot LSTM,0.1306744534522295,CY25-025
One-shot LSTM,0.12935508228838444,CY25-025
One-shot LSTM,0.12967260368168354,CY25-025
One-shot LSTM,0.12901988625526428,CY25-025
One-shot LSTM,0.12866000086069107,CY25-025
One-shot LSTM,0.1288623996078968,CY25-025
One-shot LSTM,0.1289130486547947,CY25-025
One-shot LSTM,0.1274636723101139,CY25-025
One-shot LSTM,0.12740321457386017,CY25-025
One-shot LSTM,0.12730856239795685,CY25-025
One-shot LSTM,0.12658697552978992,CY25-025
One-shot LSTM,0.12557236850261688,CY25-025
One-shot LSTM,0.12488710880279541,CY25-025
One-shot LSTM,0.12426631338894367,CY25-025
One-shot LSTM,0.12228677235543728,CY25-025
One-shot LSTM,0.12129256874322891,CY25-025
One-shot LSTM,0.11917478032410145,CY25-025
One-shot LSTM,0.1182089876383543,CY25-025
One-shot LSTM,0.11701368540525436,CY25-025
One-shot LSTM,0.11549029685556889,CY25-025
One-shot LSTM,0.11343544907867908,CY25-025
One-shot LSTM,0.11134973727166653,CY25-025
One-shot LSTM,0.11070442944765091,CY25-025
One-shot LSTM,0.10943577066063881,CY25-025
One-shot LSTM,0.10909765586256981,CY25-025
One-shot LSTM,0.10850469954311848,CY25-025
One-shot LSTM,0.10747351683676243,CY25-025
One-shot LSTM,0.10619287379086018,CY25-025
One-shot LSTM,0.10508491657674313,CY25-025
One-shot LSTM,0.1042141541838646,CY25-025
One-shot LSTM,0.1029567327350378,CY25-025
One-shot LSTM,0.10184699296951294,CY25-025
One-shot LSTM,0.10061910562217236,CY25-025
One-shot LSTM,0.09918307140469551,CY25-025
One-shot LSTM,0.09795693680644035,CY25-025
One-shot LSTM,0.09676443412899971,CY25-025
One-shot LSTM,0.09523676708340645,CY25-025
One-shot LSTM,0.09370463155210018,CY25-025
One-shot LSTM,0.09238502383232117,CY25-025
One-shot LSTM,0.09133548103272915,CY25-025
One-shot LSTM,0.09054305404424667,CY25-025
One-shot LSTM,0.09004490450024605,CY25-025
One-shot LSTM,0.09012156538665295,CY25-025
One-shot LSTM,0.0894813034683466,CY25-025
One-shot LSTM,0.08921502716839314,CY25-025
One-shot LSTM,0.08849798142910004,CY25-025
One-shot LSTM,0.0885294508188963,CY25-025
One-shot LSTM,0.08813649229705334,CY25-025
