CY45-05_1#25,CY35-05_1#1,CY25-05_1#3,CY25-025_1#7,CY25-1_1#4
0.0,0.3116147481541608,1.1926419141496654,0.45881471046850864,0.11619488544992262
0.31161474815416823,0.0,0.7117467885480455,0.05134861955406328,0.2738887053462533
1.1926419141496682,0.7117467885480451,0.0,0.03926954983402786,0.2718610972814013
0.45881471046850564,0.05134861955404241,0.03926954983402897,0.0,0.13978130931395483
0.11619488544992262,0.2738887053462582,0.2718610972814013,0.1397813093139546,0.0
